variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day
Sauvignon rose aromatique,258,l5A149 (IV1652),3,1995,NA,27/5/1995,20/7/1995,NA
Sauvignon rose aromatique,258,l5A149 (IV1652),3,1996,20/3/1996,29/5/1996,NA,16/8/1996
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1958,17/3/1958,NA,NA,5/9/58
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1959,11/3/59,NA,NA,17/8/1959
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1960,11/3/60,NA,NA,16/8/1960
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1989,NA,21/5/1989,1/8/89,NA
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1992,NA,24/3/1992,25/7/1992,NA
Sauvignon rose aromatique,258,l5P15A13 (XI1A4),5,1996,27/2/1996,29/5/1996,28/7/1996,9/9/96
Sauvignon rose aromatique,258,13.19A6,6,1993,7/3/93,NA,NA,NA
Sauvignon rose aromatique,258,13.19A6,6,1994,7/3/94,NA,NA,NA
Sauvignon rose aromatique,258,13.19A6,6,1995,13/3/1995,NA,NA,NA
Sauvignon rose aromatique,258,13.19A6,6,1996,18/3/1996,NA,NA,NA
Sauvignon rose aromatique,258,10.R7S516.520,7,NA,NA,NA,NA,NA
Sauvignon rose aromatique,258,NA,NA,NA,NA,NA,NA,NA
Auxerrois blanc,IV18A3,279,1,1994,NA,28/5/1994,NA,NA
Auxerrois blanc,IV18A3,279,1,1995,NA,27/5/1995,NA,NA
Auxerrois blanc,IV18A3,279,1,1996,NA,30/5/1996,NA,NA
Auxerrois blanc,IV18A3,279,1,1976,NA,NA,22/7/1976,NA
Auxerrois blanc,IV18A3,279,1,1977,NA,NA,1/8/77,NA
Auxerrois blanc,IV18A3,279,1,1978,NA,NA,31/7/2978,NA
Auxerrois blanc,IV18A4,279,2,1976,NA,NA,22/7/1976,NA
Auxerrois blanc,IV18A4,279,2,1977,NA,NA,1/8/77,NA
Auxerrois blanc,IV18A4,279,2,1978,NA,NA,31/7/1978,NA
Auxerrois blanc,IV18A4,279,2,1996,NA,30/5/1996,NA,NA
Auxerrois blanc,VII18A6,279,6,1978,NA,NA,12/8/78,NA
Auxerrois blanc,IV18A5,279,10,1976,NA,NA,22/7/1976,NA
Auxerrois blanc,IV18A5,279,10,1977,NA,NA,1/8/77,NA
Auxerrois blanc,IV18A5,279,10,1978,NA,NA,31/7/2978,NA
Auxerrois blanc,IV18A4,279,10,1996,NA,30/5/1996,NA,NA
Muscat Ottonel,280,5.14A2,1,1958,1/4/58,NA,NA,12/8/58
Muscat Ottonel,280,5.14A2,1,1959,26/3/1959,NA,NA,3/8/59
Muscat Ottonel,280,5.14A2,1,1960,17/3/1960,NA,NA,8/8/60
Muscat Ottonel,280,5.14A2,1,1961,NA,NA,NA,14/8/1961
Muscat Ottonel,280,5.14A2,1,1962,NA,NA,NA,13/8/1962
Muscat Ottonel,280,5.14A2,1,1996,NA,30/5/1996,NA,NA
Muscat Ottonel,280,5.13S7,2,1958,1/4/58,NA,NA,19/8/1958
Muscat Ottonel,280,5.13S7,2,1959,23/3/1959,NA,NA,3/8/59
Muscat Ottonel,280,5.13S7,2,1960,14/3/1960,NA,NA,1/8/60
Muscat Ottonel,280,5.13S7,2,1961,13/3/1961,NA,NA,NA
Muscat Ottonel,280,5.13S7,2,1996,NA,30/5/1996,NA,NA
Muscat Ottonel,280,IV18A7,3,1956,5/4/56,NA,NA,24/9/1956
Muscat Ottonel,280,IV18A7,3,1957,20/3/1957,NA,NA,NA
Muscat Ottonel,280,IV18A7,3,1958,31/3/1958,NA,NA,22/8/1958
Muscat Ottonel,280,IV18A7,3,1959,27/3/1959,NA,NA,5/8/59
Muscat Ottonel,280,IV18A7,3,1960,NA,NA,NA,9/8/60
Muscat Ottonel,280,IV18A7,3,1976,NA,22/7/1976,NA,NA
Muscat Ottonel,280,IV18A7,3,1977,NA,8/8/77,NA,NA
Muscat Ottonel,280,IV18A7,3,1978,NA,31/7/1978,NA,NA
Muscat Ottonel,280,IV18A6,4,1956,30/3/1956,NA,NA,13/8/1956
Muscat Ottonel,280,IV18A6,4,1957,9/3/57,NA,NA,20/8/1957
Muscat Ottonel,280,IV18A6,4,1958,24/3/1958,NA,NA,11/8/58
Muscat Ottonel,280,IV18A6,4,1959,13/3/1959,NA,NA,NA
Muscat Ottonel,280,IV18A6,4,1976,NA,22/7/1976,NA,NA
Muscat Ottonel,280,IV18A6,4,1977,NA,1/8/77,NA,NA
Muscat Ottonel,280,IV18A6,4,1978,NA,31/7/1978,NA,NA
Muscat Ottonel,280,10R4S316.320,5,1992,26/3/1992,21/5/1992,17/7/1992,10/8/92
Muscat Ottonel,280,10R4S316.320,5,1993,22/3/1993,26/5/1993,25/7/1993,17/8/1993
Muscat Ottonel,280,10R4S316.320,5,1994,10/3/94,25/6/1994,21/7/1994,8/8/94
Muscat Ottonel,280,8.R4S136.140,6,1986,2/4/86,NA,NA,25/8/1986
Muscat Ottonel,280,8.R4S136.140,6,1987,7/4/87,4/6/87,30/7/1987,17/8/1987
Muscat Ottonel,280,8.R4S136.140,6,1988,5/4/88,31/5/1988,21/7/1988,12/8/88
Muscat Ottonel,280,8.R4S136.140,6,1989,NA,22/5/1989,17/7/1989,NA
Riesling blanc,274,12S96,1,1956,3/4/56,NA,NA,24/9/1956
Riesling blanc,274,12S96,1,1957,18/3/1957,NA,NA,2/9/57
Riesling blanc,274,12S96,1,1958,2/4/58,NA,NA,4/9/58
Riesling blanc,274,7A46,3,1956,30/3/1956,NA,NA,10/9/56
Riesling blanc,274,7A46,3,1957,9/3/57,NA,NA,16/9/1957
Riesling blanc,274,7A46,3,1958,21/3/1958,NA,NA,10/9/58
Riesling blanc,274,7A47,4,1956,30/3/1956,NA,NA,19/9/1956
Riesling blanc,274,7A47,4,1957,9/3/57,NA,NA,20/8/1957
Riesling blanc,274,l5P14A7 (130S6),5,1958,1/4/58,NA,NA,29/8/1958
Riesling blanc,274,l5P14A7 (130S6),5,1959,19/3/1959,NA,NA,17/8/1959
Riesling blanc,274,l5P14A7 (130S6),5,1960,18/3/1960,NA,NA,16/8/1960
Riesling blanc,274,l5P14A7 (130S6),5,1961,8/3/61,NA,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1962,5/4/62,NA,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1973,5/26/05,NA,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1974,22/3/1974,NA,NA,27/8/1973
Riesling blanc,274,l5P14A7 (130S6),5,1975,22/3/1975,NA,NA,28/8/1974
Riesling blanc,274,l5P14A7 (130S6),5,1976,13/3/1976,NA,NA,25/8/1975
Riesling blanc,274,l5P14A7 (130S6),5,1992,NA,24/5/1992,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1994,NA,20/5/1994,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1995,NA,26/5/1995,NA,NA
Riesling blanc,274,l5P14A7 (130S6),5,1996,NA,26/5/1996,NA,NA
Riesling blanc,274,14597,6,1956,26/3/1956,NA,NA,24/9/1959
Riesling blanc,274,14597,6,1957,16/3/1957,NA,NA,2/9/57
Riesling blanc,274,14597,6,1958,31/3/1958,NA,NA,28/8/1958
Riesling blanc,274,14597,6,1959,25/3/1959,NA,NA,31/8/1959
Riesling blanc,274,IVP17S2,7,1956,28/3/1956,NA,NA,24/9/1956
Riesling blanc,274,IVP17S2,7,1957,16/3/1957,NA,NA,10/9/57
Riesling blanc,274,IVP17S2,7,1958,27/3/1958,NA,NA,28/8/1958
Riesling blanc,274,IVP17S2,7,1959,18/3/1959,NA,NA,19/8/1959
Riesling blanc,274,15A152S13 (IV17S3),8,1956,NA,NA,NA,28/8/1956
Riesling blanc,274,15A152S13 (IV17S3),8,1957,NA,NA,NA,2/9/57
Riesling blanc,274,15A152S13 (IV17S3),8,1958,31/3/1958,NA,NA,5/9/58
Riesling blanc,274,15A152S13 (IV17S3),8,1959,31/3/1959,NA,NA,12/9/59
Riesling blanc,274,15A152S13 (IV17S3),8,1963,NA,NA,NA,2/9/63
Riesling blanc,274,15A152S13 (IV17S3),8,1960,29/3/1960,NA,NA,NA
Riesling blanc,274,15A152S13 (IV17S3),8,1961,12/3/61,NA,NA,NA
Riesling blanc,274,15A152S13 (IV17S3),8,1962,6/4/62,NA,NA,NA
Riesling blanc,274,15A152S13 (IV17S3),8,1989,NA,22/5/1989,NA,NA
Riesling blanc,274,15A152S13 (IV17S3),8,1996,28/3/1996,29/5/1996,3/8/96,8/9/96
Riesling blanc,274,15A151,9,1956,NA,NA,NA,24/9/1956
Riesling blanc,274,15A151,9,1957,18/3/1957,NA,NA,17/9/1957
Riesling blanc,274,15A151,9,1958,25/3/1959,NA,NA,5/9/58
Riesling blanc,274,15A156,10,1956,NA,NA,NA,28/8/1956
Riesling blanc,274,15A156,10,1959,NA,NA,NA,19/8/1959
Riesling blanc,274,15A156,10,1960,1/4/60,NA,NA,NA
Riesling blanc,274,15A156,10,1961,12/3/61,NA,NA,NA
Riesling blanc,274,15A156,10,1962,NA,NA,NA,3/9/62
Riesling blanc,274,15A156,10,1963,NA,NA,NA,2/9/63
Riesling blanc,274,l4P6A6,11,1959,31/3/1959,NA,NA,5/9/59
Riesling blanc,274,l4P6A6,11,1960,26/3/1960,NA,NA,24/8/1960
Riesling blanc,274,l4P6A6,11,1961,17/3/1961,NA,NA,29/8/1961
Riesling blanc,274,l4P6A7,12,1958,NA,NA,NA,14/9/1958
Riesling blanc,274,l4P6A7,12,1959,31/3/1959,NA,NA,31/8/1959
Riesling blanc,274,l4P6A7,12,1960,23/3/1960,NA,NA,22/8/1960
Riesling blanc,274,l4P6A7,12,1961,17/3/1961,NA,NA,NA
Riesling blanc,274,l4P6A8,13,1958,NA,NA,NA,5/9/58
Riesling blanc,274,l4P6A8,13,1959,31/3/1959,NA,NA,24/8/1959
Riesling blanc,274,l4P6A8,13,1960,23/3/1960,NA,NA,5/9/60
Riesling blanc,274,l4P6A8,13,1961,17/3/1961,NA,NA,2/9/61
Riesling blanc,274,l5P3258,14,1956,30/3/1956,NA,NA,24/9/1956
Riesling blanc,274,l5P3258,14,1976,13/3/1976,NA,NA,NA
Riesling blanc,274,l5P3258,14,1958,1/4/58,NA,NA,3/9/58
Riesling blanc,274,l5P3258,14,1963,NA,NA,NA,16/9/1963
Riesling blanc,274,l5P3258,14,1992,NA,23/5/1992,NA,NA
Riesling blanc,274,l5P3258,14,1994,NA,NA,1/8/94,NA
Riesling blanc,274,l5P3258,14,1996,NA,26/5/1996,NA,NA
Riesling blanc,274,l5P3259,15,1956,NA,NA,NA,24/9/1956
Riesling blanc,274,l5P3259,15,1957,13/3/1957,NA,NA,9/9/57
Riesling blanc,274,l5P3259,15,1958,5/4/58,NA,NA,3/9/58
Riesling blanc,274,l5P3259,15,1963,NA,NA,NA,16/9/1963
Riesling blanc,274,l5P3259,15,1957,9/3/57,NA,NA,NA
Riesling blanc,274,l5P3259,15,1958,1/4/58,NA,NA,NA
Riesling blanc,274,15A15204.5,16,1969,NA,NA,NA,5/9/69
Riesling blanc,274,15A15204.5,16,1973,NA,NA,NA,28/8/1973
Riesling blanc,274,15A15204.5,16,1989,NA,NA,1/8/89,NA
Riesling blanc,274,15A15204.5,16,1991,NA,22/5/1991,NA,NA
Riesling blanc,274,15A15204.5,16,1993,NA,30/5/1993,NA,NA
Riesling blanc,274,9A121,17,1956,NA,NA,NA,24/9/1956
Riesling blanc,274,9A121,17,1957,1/6/57,NA,NA,16/9/1957
Riesling blanc,274,9A121,17,1958,29/3/1958,NA,NA,21/8/1958
Riesling blanc,274,9A121,17,1959,21/3/1959,NA,NA,19/8/1959
Riesling blanc,274,9A121,17,1960,NA,NA,NA,31/8/1960
Riesling blanc,274,S.28S15,21,1961,9/4/61,NA,NA,2/9/61
Riesling blanc,274,S.28S15,21,1962,9/4/61,NA,NA,26/8/1962
Riesling blanc,274,S.28S15,21,1963,4/4/61,NA,NA,2/9/63
Riesling blanc,274,S.28S15,21,1964,3/4/62,NA,NA,1/9/64
Riesling blanc,274,S.28S15,21,1957,10/3/57,NA,NA,NA
Riesling blanc,274,S.28S15,21,1958,29/3/1958,NA,NA,NA
Riesling blanc,274,S.28S15,21,1959,19/3/1959,NA,NA,NA
Riesling blanc,274,S.28S15,21,1960,15/3/1960,NA,NA,NA
Riesling blanc,274,S.28S15,21,1961,23/3/1961,NA,NA,NA
Riesling blanc,274,S.28S15,21,1992,NA,23/5/1992,2/8/92,NA
Riesling blanc,274,IV17S5,22,1965,NA,NA,NA,11/9/65
Riesling blanc,274,IV17S5,22,1966,NA,NA,NA,27/8/1966
Riesling blanc,274,IV17S5,22,1967,NA,NA,NA,28/8/1967
Riesling blanc,274,IV17S5,22,1968,NA,NA,NA,31/8/1968
Riesling blanc,274,IV17S5,22,1969,NA,NA,NA,4/9/69
Riesling blanc,274,IV17S5,22,1956,26/3/1956,NA,NA,11/9/65
Riesling blanc,274,IV17S5,22,1957,12/3/57,NA,NA,2/9/66
Riesling blanc,274,IV17S5,22,1958,29/3/1958,NA,NA,22/8/1967
Riesling blanc,274,IV17S5,22,1959,25/3/1959,NA,NA,31/8/1968
Riesling blanc,274,IV17S5,22,1960,15/3/1960,NA,NA,31/8/1969
Riesling blanc,274,IV17S5,22,1995,NA,29/5/1995,7/8/95,NA
Riesling blanc,274,IV17S1,23,1965,NA,NA,NA,NA
Riesling blanc,274,IV17S1,23,1966,NA,NA,NA,NA
Riesling blanc,274,IV17S1,23,1967,NA,NA,NA,NA
Riesling blanc,274,IV17S1,23,1968,NA,NA,NA,NA
Riesling blanc,274,IV17S1,23,1969,NA,NA,NA,NA
Riesling blanc,274,IX19S1,12,1976,NA,29/7/1976,NA,NA
Riesling blanc,274,IX19S1,12,1977,NA,8/8/77,NA,NA
Riesling blanc,274,IX19S1,12,1978,NA,9/8/78,NA,NA
Riesling blanc,274,IV17S4,16,1976,NA,5/8/76,NA,NA
Riesling blanc,274,IV17S4,16,1977,NA,8/8/77,NA,NA
Riesling blanc,274,IV17S4,16,1978,NA,16/8/1978,NA,NA
Riesling blanc,274,IV17S5,22,1976,NA,5/8/76,NA,NA
Riesling blanc,274,IV17S5,22,1977,NA,8/8/77,NA,NA
Riesling blanc,274,IV17S5,22,1978,NA,8/8/78,NA,NA
Riesling blanc,274,4-15S13,19,1970,NA,10/8/70,NA,NA
Riesling blanc,274,4-15S13,19,1981,NA,17/8/1981,NA,NA
Riesling blanc,274,4-15S13,19,1982,NA,6/8/82,NA,NA
Riesling blanc,274,1-30S6,5,1980,NA,4/8/80,NA,NA
Riesling blanc,274,1-30S6,5,1981,NA,3/8/81,NA,NA
Riesling blanc,274,1-30S6,5,1982,NA,22/7/1982,NA,NA
Riesling blanc,274,528S15,31,1981,NA,6/8/81,NA,NA
Riesling blanc,274,528S15,31,1982,NA,30/7/1982,NA,NA
Riesling blanc,274,528S15,31,1983,NA,5/8/83,NA,NA
Cabernet franc,324,V256,1,1956,31/3/1956,NA,NA,10/9/56
Cabernet franc,324,V256,1,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,V256,1,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,V256,1,1959,24/3/1959,NA,NA,NA
Cabernet franc,324,V256,1,1989,NA,24/5/1989,4/8/89,NA
Cabernet franc,324,V256,1,1996,22/3/1996,26/5/1996,7/8/96,13/9/1996
Cabernet franc,324,V257,2,1956,3/4/56,NA,NA,27/8/1956
Cabernet franc,324,V257,2,1957,18/3/1957,NA,NA,9/9/57
Cabernet franc,324,V257,2,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,V257,2,1959,NA,NA,NA,25/8/1959
Cabernet franc,324,V257,2,1976,NA,NA,8/8/76,NA
Cabernet franc,324,V257,2,1977,NA,NA,8/8/77,NA
Cabernet franc,324,V257,2,1978,NA,NA,12/8/78,NA
Cabernet franc,324,8A60,4,1956,26/3/1956,NA,NA,17/9/1956
Cabernet franc,324,8A60,4,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A60,4,1958,29/3/1958,NA,NA,3/9/58
Cabernet franc,324,8A60,4,1959,17/3/1959,NA,NA,NA
Cabernet franc,324,8A60,4,1960,17/3/1960,NA,NA,NA
Cabernet franc,324,V259,5,1956,5/4/56,NA,NA,27/8/1956
Cabernet franc,324,V259,5,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,V259,5,1958,1/4/58,NA,NA,27/8/1958
Cabernet franc,324,V259,5,1959,NA,NA,NA,25/8/1959
Cabernet franc,324,V3A2.3A3,6,1956,4/4/56,NA,NA,27/8/1956
Cabernet franc,324,V3A2.3A3,6,1957,21/3/1957,NA,NA,9/9/57
Cabernet franc,324,V3A2.3A3,6,1958,1/4/58,NA,NA,31/8/1958
Cabernet franc,324,V3A2.3A3,6,1959,28/3/1959,NA,NA,25/8/1959
Cabernet franc,324,V3A2.3A3,6,1976,NA,NA,12/8/76,NA
Cabernet franc,324,V3A2.3A3,6,1977,NA,NA,16/8/1977,NA
Cabernet franc,324,V3A2.3A3,6,1978,NA,NA,16/8/1978,NA
Cabernet franc,324,V3A2.3A3,6,1996,NA,26/5/1996,NA,NA
Cabernet franc,324,8A63,7,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A63,7,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A63,7,1958,29/3/1958,NA,NA,3/9/58
Cabernet franc,324,8A63,7,1959,27/3/1959,NA,NA,31/8/1959
Cabernet franc,324,8A63,7,1960,19/3/1960,NA,NA,NA
Cabernet franc,324,8A64,8,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A64,8,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A64,8,1958,29/3/1958,NA,NA,3/9/58
Cabernet franc,324,8A64,8,1959,20/3/1959,NA,NA,7/8/59
Cabernet franc,324,V3A9,9,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,V3A9,9,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,V3A9,9,1958,26/3/1958,NA,NA,3/9/58
Cabernet franc,324,V3A9,9,1959,24/3/1959,NA,NA,7/8/59
Cabernet franc,324,V3A9,9,1976,NA,NA,8/8/76,NA
Cabernet franc,324,V3A9,9,1977,NA,NA,16/8/1977,NA
Cabernet franc,324,V3A9,9,1978,NA,NA,16/8/1978,NA
Cabernet franc,324,V3A9,9,1996,16/3/1960,NA,NA,NA
Cabernet franc,324,V3A9,9,1996,NA,26/5/1996,NA,NA
Cabernet franc,324,8A66,10,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A66,10,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A66,10,1958,31/3/1958,NA,NA,3/9/58
Cabernet franc,324,8A66,10,1959,20/3/1959,NA,NA,31/8/1959
Cabernet franc,324,8A59,11,1956,31/3/1956,NA,NA,10/9/59
Cabernet franc,324,8A59,11,1957,16/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A59,11,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,8A59,11,1959,19/3/1959,NA,NA,NA
Cabernet franc,324,V3A5,12,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,V3A5,12,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,V3A5,12,1958,31/3/1958,NA,NA,3/9/58
Cabernet franc,324,V3A5,12,1959,24/3/1959,NA,NA,25/8/1959
Cabernet franc,324,8A68,13,1956,31/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A68,13,1957,16/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A68,13,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,8A68,13,1959,24/3/1959,NA,NA,31/8/1959
Cabernet franc,324,V3A6,14,1956,5/4/56,NA,NA,27/8/1956
Cabernet franc,324,V3A6,14,1957,16/3/1957,NA,NA,9/9/57
Cabernet franc,324,V3A6,14,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,V3A6,14,1959,30/3/1959,NA,NA,7/9/59
Cabernet franc,324,V3A6,14,1991,NA,3/6/91,13/8/1991,NA
Cabernet franc,324,V3A6,14,1992,NA,22/5/1992,10/8/92,NA
Cabernet franc,324,8A70,15,1956,30/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A70,15,1957,16/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A70,15,1958,1/4/58,NA,NA,3/9/58
Cabernet franc,324,8A70,15,1959,24/3/1959,NA,NA,7/9/59
Cabernet franc,324,V3A7,16,1956,NA,NA,NA,27/8/1956
Cabernet franc,324,V3A7,16,1957,19/3/1957,NA,NA,19/8/1957
Cabernet franc,324,V3A7,16,1958,26/3/1958,NA,NA,27/8/1958
Cabernet franc,324,V3A7,16,1959,26/3/1959,NA,NA,NA
Cabernet franc,324,V3A7,16,1960,26/3/1960,NA,NA,NA
Cabernet franc,324,V3A7,16,1961,12/3/61,NA,NA,NA
Cabernet franc,324,V3A7,16,1962,5/3/62,NA,NA,NA
Cabernet franc,324,8A102,17,1956,27/3/1956,NA,NA,27/8/1956
Cabernet franc,324,8A102,17,1957,19/3/1957,NA,NA,9/9/57
Cabernet franc,324,8A102,17,1958,3/4/58,NA,NA,27/8/1958
Cabernet franc,324,8A102,17,1959,20/3/1959,NA,NA,19/8/1959
Cabernet franc,324,8A102,17,1960,19/3/1960,NA,NA,NA
Cabernet franc,324,857,18,1956,26/3/1956,NA,NA,17/9/1956
Cabernet franc,324,857,18,1957,16/3/1957,NA,NA,26/8/1957
Cabernet franc,324,857,18,1958,NA,NA,NA,27/8/1958
Cabernet franc,324,857,18,1959,20/3/1959,NA,NA,NA
Cabernet franc,324,857,18,1960,12/3/60,NA,NA,NA
Cabernet franc,324,V3A8,20,1956,3/4/56,NA,NA,27/8/1956
Cabernet franc,324,V3A8,20,1957,21/3/1957,NA,NA,16/9/1957
Cabernet franc,324,V3A8,20,1958,8/4/58,NA,NA,21/8/1958
Cabernet franc,324,V3A8,20,1959,27/3/1959,NA,NA,11/8/59
Cabernet franc,324,10S84,22,1956,30/3/1956,NA,NA,17/9/1956
Cabernet franc,324,10S84,22,1957,19/3/1957,NA,NA,24/9/1957
Cabernet franc,324,10S84,22,1958,2/4/58,NA,NA,4/9/58
Cabernet franc,324,10S84,22,1959,31/3/1959,NA,NA,NA
Cabernet franc,324,10S84,22,1960,21/3/1960,NA,NA,NA
Cabernet franc,324,10S84,22,1958,28/3/1958,NA,NA,NA
Cabernet franc,324,12.5A4,23,1959,16/3/1959,NA,NA,31/8/1959
Cabernet franc,324,12.5A4,23,1960,21/3/1960,NA,NA,10/8/60
Cabernet franc,324,12.5A4,23,1961,13/3/1961,NA,NA,NA
Cabernet franc,324,12.5A4,23,1959,17/3/1959,NA,NA,NA
Cabernet franc,324,12.5A5,24,1960,23/3/1960,NA,NA,10/8/60
Cabernet franc,324,12.5A5,24,1961,18/3/1961,NA,NA,2/9/61
Cabernet franc,324,IX13S6,25,1958,11/3/62,NA,NA,24/8/1958
Cabernet franc,324,IX13S6,25,1958,1/4/58,NA,NA,NA
Cabernet franc,324,IX13S6,25,1959,22/3/1959,NA,NA,10/8/59
Cabernet franc,324,IX13S6,25,1960,18/3/1960,NA,NA,2/9/60
Cabernet franc,324,IX13S6,25,1976,NA,NA,6/8/76,NA
Cabernet franc,324,IX13S6,25,1977,NA,NA,12/8/77,NA
Cabernet franc,324,IX13S6,25,1978,NA,NA,17/8/1978,NA
Cabernet franc,324,IX13S6,25,1994,NA,28/5/1994,NA,NA
Cabernet franc,324,IX13S6,25,1995,NA,27/5/1995,NA,NA
Cabernet franc,324,IX13S7,26,1958,6/3/61,NA,NA,31/8/1958
Cabernet franc,324,IX13S7,26,1959,19/3/1959,NA,NA,10/8/59
Cabernet franc,324,IX13S7,26,1960,17/3/1960,NA,NA,2/9/60
Cabernet franc,324,IX13S7,26,1961,9/3/61,NA,NA,28/8/1957
Cabernet franc,324,IX13S7,26,1962,16/3/1962,NA,NA,NA
Cabernet franc,324,IX13S7,26,1976,NA,NA,6/8/76,NA
Cabernet franc,324,IX13S7,26,1977,NA,NA,8/8/77,NA
Cabernet franc,324,IX13S7,26,1978,NA,NA,17/8/1978,NA
Cabernet franc,324,IX13S7,26,1995,NA,23/5/1995,12/8/95,NA
Cabernet franc,324,9S196,27,1956,28/3/1956,NA,NA,17/9/1956
Cabernet franc,324,9S196,27,1957,15/3/1957,NA,NA,16/9/1957
Cabernet franc,324,9S196,27,1958,23/3/1958,NA,NA,27/8/1958
Cabernet franc,324,9S196,27,1959,21/3/1959,NA,NA,31/8/1959
Cabernet franc,324,9S156,28,1957,NA,NA,NA,25/8/1958
Cabernet franc,324,9S156,28,1958,26/3/1958,NA,NA,NA
Cabernet franc,324,9S156,28,1959,14/3/1959,NA,NA,NA
Cabernet franc,324,9S156,28,1960,11/3/60,NA,NA,21/8/1960
Cabernet franc,324,9S156,28,1961,3/3/61,NA,NA,NA
Cabernet franc,324,9516,29,1956,30/3/1956,NA,NA,10/9/56
Cabernet franc,324,9516,29,1957,16/3/1957,NA,NA,2/9/57
Cabernet franc,324,9516,29,1958,28/3/1958,NA,NA,27/8/1958
Cabernet franc,324,7A144,31,1959,25/3/1959,NA,NA,20/8/1959
Cabernet franc,324,7A144,31,1959,7/3/59,NA,NA,NA
Cabernet franc,324,7A144,31,1960,7/3/60,NA,NA,NA
Cabernet franc,324,7A144,31,1961,3/3/61,NA,NA,NA
Cabernet franc,324,5.11S4,33,1958,26/3/1958,NA,NA,12/9/58
Cabernet franc,324,5.11S4,33,1959,23/3/1959,NA,NA,17/8/1959
Cabernet franc,324,5.11S4,33,1960,11/3/60,NA,NA,16/8/1960
Cabernet franc,324,5.11S4,33,1961,NA,NA,NA,2/9/61
Cabernet franc,324,11S76,34,1956,5/4/56,NA,NA,17/9/1956
Cabernet franc,324,11S76,34,1957,20/3/1957,NA,NA,16/9/1957
Cabernet franc,324,11S76,34,1958,2/4/58,NA,NA,4/9/58
Cabernet franc,324,5.16S10,35,1959,23/3/1959,NA,NA,24/8/1959
Cabernet franc,324,5.16S10,35,1960,16/3/1960,NA,NA,16/8/1960
Cabernet franc,324,5.16S10,35,1961,15/3/1961,NA,NA,2/9/61
Cabernet franc,324,5.178A8,37,1959,26/3/1959,NA,NA,24/8/1959
Cabernet franc,324,5.178A8,37,1960,16/3/1960,NA,NA,16/8/1960
Cabernet franc,324,5.178A8,37,1961,16/3/1961,NA,NA,28/8/1961
Cabernet franc,324,5.178A8,37,1976,NA,NA,6/8/76,NA
Cabernet franc,324,5.178A8,37,1977,NA,NA,12/8/77,NA
Cabernet franc,324,5.178A8,37,1978,NA,NA,17/8/1978,NA
Cabernet franc,324,4.21S1 (X1957),38,1960,18/3/1960,NA,NA,8/8/60
Cabernet franc,324,4.21S1 (X1957),38,1961,9/3/61,NA,NA,14/8/1961
Cabernet franc,324,4.21S1 (X1957),38,1962,5/4/62,NA,NA,28/8/1962
Cabernet franc,324,4.21S1 (X1957),38,1963,NA,NA,NA,26/8/1963
Cabernet franc,324,4.21S1 (X1957),38,1964,NA,NA,NA,25/8/1964
Cabernet franc,324,4.21S1 (X1957),38,1976,NA,NA,8/8/76,NA
Cabernet franc,324,4.21S1 (X1957),38,1977,NA,NA,9/9/77,NA
Cabernet franc,324,4.21S1 (X1957),38,1978,NA,NA,17/8/1978,NA
Cabernet franc,324,4.21S2 (X1958),39,1960,18/3/1960,NA,NA,8/8/60
Cabernet franc,324,4.21S2 (X1958),39,1961,13/3/1961,NA,NA,14/8/1961
